geneID	sampleID	pValue	padjust	zScore	l2fc	rawcounts	normcounts	meanCorrected	theta	aberrant	AberrantBySample	AberrantByGene	padj_rank
EPDR1	BS_CXVJK2FY	7.190240802215848e-10	3.395512780222809e-5	-8.28	-3.95	43	99.19	1577.35	11.5	TRUE	50	5	3.5
IL2RG	BS_9M5XJ10G	6.231007912177763e-10	3.40342942952709e-5	4.35	1.96	467	335.53	85.76	12.93	TRUE	9	3	2.5
STX8	BS_9M5XJ10G	5.400797663913392e-10	3.40342942952709e-5	-8.19	-1.74	67	192.04	647.23	53.06	TRUE	9	4	2.5
GAS6	BS_4CP4T22V	3.5470646119584576e-9	3.419006134251625e-5	-8.32	-3.9	46	161	2455.19	10.73	TRUE	86	1	16.5
CCDC159	BS_4CP4T22V	3.449538911063351e-9	3.419006134251625e-5	-9.04	-2.26	16	81.6	409.01	45.64	TRUE	86	3	16.5
BBS5	BS_49F4RAA4	1.2522706466591834e-9	3.420004301585932e-5	5.32	1.22	896	2035.4	870.15	40.05	TRUE	59	4	6
GTF2B	BS_W4HGV6E7	1.2524445601410907e-9	3.420479266688574e-5	5.07	0.68	4558	1156.91	722.92	146.9	TRUE	10	2	6
BCCIP	BS_B4R7X1KE	3.348058625250684e-9	3.428883843181168e-5	-6.54	-1.14	1055	727.05	1599.72	76.24	TRUE	80	4	16
FAM57B	BS_NDC69214	3.141083274122157e-9	3.4313727109379645e-5	3.96	2.49	3738	2390.4	422.16	5.84	TRUE	38	2	15
FASTKD3	BS_F0JB4EAK	4.189626776207954e-10	3.4326145793395195e-5	4.81	1	904	537.08	267.53	70.09	TRUE	8	2	2
PIFO	BS_SKGJ5SY9	9.23364261905021e-9	3.438745910446666e-5	3.85	2.08	655	1314.25	309.13	9.22	TRUE	161	2	44
MDFIC	BS_6DCSD5Y6	1.0498912094905955e-9	3.440756959912021e-5	4.4	2.26	4908	5192.57	1088.15	8.18	TRUE	50	2	5
HDHD3	BS_NDN62H0S	1.050434855491628e-9	3.442538624283407e-5	-6.79	-3.4	70	40.09	426.92	13.94	TRUE	15	4	5
UFM1	BS_TZVFR600	2.7372005788577435e-9	3.4501896875104295e-5	-6.53	-1.01	784	964.69	1944.56	98.44	TRUE	108	4	13
WDR70	BS_KDSTG5YY	6.326614078288378e-10	3.4556503292549156e-5	5.51	0.75	2514	1800.71	1072.84	126.51	TRUE	14	7	3
DGKA	BS_G63HYD6N	8.460737091634743e-10	3.465994830092059e-5	4.96	1.58	3106	2327.76	774.63	20.79	TRUE	57	2	4
TPM4	BS_8Z3SCKB5	1.904228218245841e-9	3.467018739107291e-5	5.12	1.33	32171	27065.46	10731.68	29.91	TRUE	32	2	9
BBS9	BS_GJNCYABP	2.3282679224182556e-9	3.468326478272765e-5	5.27	1.02	2122	2563.39	1262.38	56.8	TRUE	41	1	11
LMO2	BS_FKDQJJB5	2.1179012782278257e-9	3.470446984218812e-5	4.39	2.3	11778	8984.08	1830.41	7.48	TRUE	38	2	10
S1PR1	BS_GE2RVZE6	6.373476955195712e-10	3.4812472305374537e-5	4.54	2.23	8391	7984.67	1704.95	8.69	TRUE	20	2	3
SLC6A8	BS_K25F4J3V	3.6119650976169646e-9	3.4815635395591723e-5	4.73	1.69	22499	18117.8	5582.03	16	TRUE	131	1	17
LRCH4	BS_JR5ATB7G	1.9185626283165344e-9	3.493117327424044e-5	5.33	0.88	4654	3190.42	1727.87	78.26	TRUE	70	1	9
MARK1	BS_K3ER45RV	3.6293093217604575e-9	3.498281591026438e-5	-7.59	-3.8	25	73.18	1055.51	11.63	TRUE	68	6	17
DDX19A	BS_HE57E1RP	2.5633603541447153e-9	3.500322977735539e-5	-6.48	-0.78	1067	1475.98	2536.82	160.59	TRUE	69	2	12
MGST2	BS_74FS6GMW	3.4204058228199524e-9	3.502977568713267e-5	-7.49	-2.44	62	81.45	446.82	23.24	TRUE	73	1	16
PAXBP1	BS_850BAHH9	3.20787585129152e-9	3.504338056518056e-5	5.19	1.08	4287	3806.57	1797.71	47.7	TRUE	65	1	15
NF2	BS_W36RZSFA	3.6373973699415145e-9	3.5060776391310955e-5	-6.79	-1.95	1509	1363.7	5277.86	29.42	TRUE	88	7	17
ZNF395	BS_JS95PE0J	7.274822180094604e-9	3.50609086390453e-5	4.82	1.46	23591	8468.83	3073.82	22.06	TRUE	69	3	34
CD96	BS_MM20BVW9	8.572852912092121e-10	3.511923789929496e-5	3.61	2.2	542	136	29.18	9.17	TRUE	20	2	4
CEP57	BS_7XQRH69M	1.5018913863415126e-9	3.515767833761557e-5	-6.45	-0.97	1458	722.39	1408.59	107.23	TRUE	28	3	7
DDX10	BS_J60G8DMK	4.293127335976112e-10	3.517413906202601e-5	-6.8	-1.16	1156	454.07	1013.84	82.15	TRUE	16	4	2
EMC2	BS_H4B5Y6S0	8.612576394158669e-10	3.52819676732907e-5	5.36	1.11	1370	1875.18	862.85	49.97	TRUE	12	3	4
CLN6	BS_VJVDJABP	1.9747710880479194e-9	3.530155542025096e-5	5.17	1.13	5741	2241.78	1026.45	44.56	TRUE	60	2	9.5
SAAL1	BS_VJVDJABP	2.154339475230721e-9	3.530155542025096e-5	5	1.06	1003	633.1	302.88	54.65	TRUE	60	1	9.5
INSR	BS_3V3KE3VT	3.2372560782253133e-9	3.536433515359388e-5	-7.22	-2.31	518	1211.86	6004.7	22.75	TRUE	59	4	15
C5	BS_23QW0BBA	3.886886875885172e-9	3.538417692365146e-5	-7.89	-3.19	103	48	442.73	14.06	TRUE	104	4	18
GPS2	BS_MMNRZ1EQ	6.4855032154524475e-9	3.542436925111983e-5	5.3	0.65	2847	2585.81	1643.43	149.65	TRUE	114	4	30
ZNF26	BS_EXYHZ6D4	6.286584220529531e-9	3.552192083845752e-5	6.25	0.96	238	2138.42	1097	98.58	TRUE	109	3	28.5
LIAS	BS_EXYHZ6D4	6.259517682887522e-9	3.552192083845752e-5	6.85	1.04	135	957.31	460.26	119.07	TRUE	109	2	28.5
EML1	BS_AHEFXG7W	1.7367448112397101e-9	3.5573428601732955e-5	4.56	2.04	7424	5476.58	1335.36	10.46	TRUE	26	4	8
PKNOX2	BS_KE56MMY0	1.0879622438371849e-9	3.5655252932545144e-5	-9.69	-6.45	4	10.5	1139.97	6.3	TRUE	45	3	5
EFR3B	BS_GAGRGSSX	5.44671617688557e-9	3.570051149085707e-5	4.55	1.91	5380	13298.16	3537.64	11.62	TRUE	132	2	25
CRBN	BS_MWWZBQ60	4.367350726530195e-10	3.578226075437055e-5	-6.79	-0.89	791	826.05	1529.47	141.33	TRUE	13	4	2
DFNB59	BS_HKZENFDA	1.0945136811892134e-9	3.58699599751668e-5	4.42	1.53	142	145.02	49.38	31.82	TRUE	49	1	5
ADIPOR2	BS_B1C6GZ84	4.378995296411567e-9	3.5877666198530703e-05	5.17	1.14	9927	9087.45	4115.48	41.02	TRUE	50	2	20
TAX1BP3	BS_Q5WZYWCT	4.3816264927054094e-10	3.589922392489104e-5	5.16	1.6	17533	6431.01	2129.46	20.85	TRUE	11	2	2
VPS13A	BS_WBVSK3MP	2.629616528183721e-9	3.590797189849566e-5	-7.1	-2.11	325	549.99	2385.68	27	TRUE	85	4	11.5
RREB1	BS_WBVSK3MP	2.464803999382921e-9	3.590797189849566e-5	-7.3	-1.96	168	949.43	3718.48	31.89	TRUE	85	2	11.5
CLEC2B	BS_9V633J1X	3.295460438323959e-9	3.6000169467652037e-05	4.07	2.56	1249	759.04	128.13	5.43	TRUE	91	2	15
PSMD5	BS_7C40TRCY	2.6490127667131985e-9	3.617283165298391e-5	-6.38	-2.59	165	204.67	1235.1	19.77	TRUE	22	9	12
ABL2	BS_D9GEXXHX	1.1058825587017211e-9	3.624254662103965e-5	5.36	1.16	12985	10924.64	4874.33	42.3	TRUE	26	3	5
NLRC5	BS_K74PZET7	1.3271521974143207e-9	3.624508995818929e-5	4.89	1.64	2104	3139.69	1004.74	18.58	TRUE	47	2	6
STAU1	BS_66HQ3E4Z	5.922960224042592e-10	3.637669338836501e-5	-6.81	-0.86	3652	3023.56	5473.45	135.73	TRUE	3	5	2.5
CPAMD8	BS_66HQ3E4Z	6.65985497907803e-10	3.637669338836501e-5	3.48	3.99	2148	5158.05	325.66	1.48	TRUE	3	2	2.5
TMOD3	BS_CXVJK2FY	1.1122361855953969e-9	3.645077091854287e-5	5.29	1.08	7916	6398.51	3011.77	50.08	TRUE	50	3	5
MARK2	BS_NGHK9RZP	6.68948608680988e-10	3.6538541014793107e-5	-6.71	-0.91	1573	1718.05	3225.17	124.57	TRUE	43	4	3
HIST1H4A	BS_3V3KE3VT	3.568542292060901e-9	3.65469018871799e-5	3.54	1.86	5133	994.33	269.12	12.76	TRUE	59	5	16
PAFAH1B3	BS_TXZ7KHTQ	3.126392399216903e-9	3.659275874688328e-5	-6.98	-1.95	60	274.56	1071.76	37.1	TRUE	40	2	14
TRIM52	BS_K25F4J3V	4.028970355130608e-9	3.667763030371762e-5	5.13	1	1595	1685.61	839.1	58.14	TRUE	131	1	18
MPP5	BS_K25F4J3V	4.266887380996528e-9	3.6799107125053346e-5	5.04	1.16	9682	4833.64	2163.98	39.9	TRUE	131	2	19
CCT6A	BS_84XCR9GG	3.3896345443349632e-9	3.702894339448608e-5	-7.27	-1.58	15167	1622.94	4834.78	41.74	TRUE	56	6	15
FBXO11	BS_JTWNJ8T7	2.0397478039802684e-9	3.713758567219983e-5	5.49	0.63	6918	5898.34	3801.98	163.95	TRUE	79	2	9
CASP1	BS_PRR8K9GE	1.590681284708173e-9	3.723615532655996e-5	4.64	1.49	1652	809.3	287.85	23.73	TRUE	32	2	6.5
B3GALT4	BS_PRR8K9GE	1.5856797527746133e-9	3.723615532655996e-5	-7.44	-2.66	30	61.31	395.77	23.24	TRUE	32	6	6.5
GPR62	BS_D0BGESQF	1.1372567348952908e-9	3.72707571072662e-5	-9.98	-7.25	2	0.25	56.83	5.54	TRUE	26	1	5
C16orf62	BS_FAVRBEW7	1.327595705041224e-9	3.756962801700861e-5	-6.44	-0.95	958	1439.75	2789.12	113.06	TRUE	20	6	5.5
PRKCH	BS_FAVRBEW7	1.3756515554611277e-9	3.756962801700861e-5	4.89	1.71	4371	2344.78	717.31	16.73	TRUE	20	3	5.5
PLEKHG2	BS_D2K9C7XR	7.107799182397757e-9	3.7571034834321825e-5	4.93	1.32	22311	6885.8	2751.63	27.99	TRUE	99	1	31
SCAMP5	BS_MA1A3GY0	2.29466770539853e-10	3.7601009545866005e-5	-7.95	-2.39	148	641.48	3380.66	25.88	TRUE	4	2	1
TBK1	BS_SD8YBRBR	2.7566850987543524e-9	3.764312020332616e-5	4.95	0.79	4274	1417.42	816.01	98.55	TRUE	38	5	12
API5	BS_4B0BAVTX	1.0580905808859105e-8	3.76916125823602e-5	-6.13	-0.87	2441	1711.13	3134.76	113.45	TRUE	189	2	46
GYG2	BS_H9JYKFTV	6.938616200264756e-10	3.789931084828447e-5	-9.92	-8.24	2	2.09	935.88	4.7	TRUE	17	5	3
ZNF114	BS_4CP4T22V	4.165775465925707e-9	3.792303218934135e-5	-9.31	-6.32	1	0.87	138.16	6.93	TRUE	86	3	18
PIGL	BS_4B0BAVTX	1.088833182486692e-8	3.796148486987087e-5	-6.53	-1.39	191	145.45	381.36	55.84	TRUE	189	3	47
CCR1	BS_W6AC5J3C	1.1587841893938733e-9	3.7976265813555165e-5	4.63	1.77	2304	1409.64	412.92	15.38	TRUE	34	1	5
TLR1	BS_K3ER45RV	4.175640545887425e-9	3.801283869667684e-5	-8.05	-3.32	20	52.61	547.31	15.09	TRUE	68	4	18
LIME1	BS_Z7G68ZS2	2.3221298800209835e-9	3.805101173472314e-5	4.7	1.52	1185	806.2	280.16	22.07	TRUE	29	2	10
BCAP29	BS_JVW2JJ39	1.6287009635039682e-9	3.812615552881033e-5	-7.29	-1.41	159	609.68	1624.06	63.55	TRUE	68	3	7
ZNF439	BS_7ZV3DPGT	2.328375139534271e-9	3.8153348147975074e-5	-7.51	-2.19	40	149.65	693.62	32.51	TRUE	33	3	10
CTXN1	BS_J9CBGP57	1.3990770622194598e-9	3.820938855195414e-5	4.56	2.01	17591	9418.29	2343.17	10.91	TRUE	21	1	6
THUMPD1	BS_R7NTZR4C	4.434085971457192e-9	3.824108538511301e-5	-6.29	-0.83	1700	1145.46	2028.96	134.7	TRUE	78	2	19
NRXN2	BS_N5B2CZMH	3.0373709193038603e-9	3.8285487383973285e-5	4.19	2.27	8864	32637.92	6758.4	7.58	TRUE	56	2	13
GK	BS_8T7DZV2F	9.366306255594192e-10	3.836967005043284e-5	4.84	1.47	8155	1226.77	442.46	24.5	TRUE	9	2	4
TRABD2A	BS_RCC8BXVE	9.380505202550985e-10	3.842783694087274e-5	3.74	3.3	4086	576.04	58.67	2.71	TRUE	26	1	4
PRPS2	BS_AWH9757B	1.1774767688877136e-9	3.858886855192218e-5	4.72	1.76	5534	2312.08	679.48	15.46	TRUE	35	7	5
LDOC1	BS_NRPG5K4K	2.355887564965406e-10	3.8604173759383745e-5	-8.71	-8.37	17	4.08	1425.2	4.49	TRUE	3	5	1
ZNF674	BS_4B0BAVTX	1.1330494838518332e-8	3.8680078054820185e-5	4.66	0.88	753	498.23	270.51	81.24	TRUE	189	1	48
BABAM1	BS_PXCPK5XS	9.965328534880604e-9	3.887962187148541e-5	5.19	0.57	5492	3191.73	2140.88	186.5	TRUE	168	2	42
ORC5	BS_ZXYDSBM9	1.9039210717082787e-9	3.899766958820135e-5	-6.1	-1.1	490	202.38	435.95	88.01	TRUE	22	2	8
ADAM28	BS_N0877CX1	5.2545392275984875e-9	3.913737194659695e-5	4.31	1.91	3962	1596.84	420.68	11.57	TRUE	153	5	22
FGD3	BS_RJC3WDD6	2.3887293109167208e-9	3.914232697438436e-5	4.43	2	4255	1617.22	406.19	10.83	TRUE	47	4	10
AXIN1	BS_XBQZYS8G	1.43392211773368e-9	3.9161021811629725e-5	-6.62	-0.98	1335	912.72	1797.47	105.14	TRUE	34	1	5.5
ZNF214	BS_XBQZYS8G	1.2925832867595095e-9	3.9161021811629725e-5	-7.95	-3.76	7	13.39	205.01	15.97	TRUE	34	7	5.5
TSC2	BS_AG3D3435	4.785719669023779e-10	3.9210010786191173e-5	-6.87	-1.28	1343	2297.25	5597.89	67.56	TRUE	7	4	2
SLAIN2	BS_TGS109T3	2.1538495411723147e-9	3.921503026218672e-5	5.36	0.88	5991	4727.05	2574.94	78.7	TRUE	38	4	9
MYEF2	BS_TZ5D0A7R	7.182941411898896e-10	3.9233835900043616e-5	-6.79	-1.98	238	761.2	3016.12	32.72	TRUE	57	5	3
WDR36	BS_7327SDAQ	5.992924680402092e-9	3.927382582589807e-5	5.21	0.76	2791	2586.21	1525.86	105.21	TRUE	71	3	26
DDIT3	BS_7327SDAQ	6.3272238756241235e-9	3.927382582589807e-5	4.73	1.63	8224	2541.44	819.81	17.05	TRUE	71	1	26
LLPH	BS_7327SDAQ	6.47123650061988e-9	3.927382582589807e-5	5.06	0.87	4865	1963.85	1074.97	76	TRUE	71	4	26
DXO	BS_X16PENSA	4.800860763000406e-10	3.933406369760196e-5	5.41	0.87	1593	1334.74	728.21	92.09	TRUE	2	1	2
TSHZ1	BS_1BWP5MCT	1.6805939291469533e-9	3.934091460570016e-5	-8.07	-3.3	193	404.42	3996.6	13.78	TRUE	37	2	7
FAM199X	BS_K2FHZGTK	1.4420038049031711e-9	3.938173611933524e-5	5.22	0.91	5038	6106.17	3256.85	74.97	TRUE	38	4	6
NME2	BS_WV0S8N4M	7.220113848126598e-10	3.943687490305518e-5	5.4	1.02	35602	11203.6	5503.36	57.87	TRUE	6	1	3
B4GALT5	BS_GAGRGSSX	6.262569487332339e-9	3.94692534215529e-5	4.97	1.29	10169	10932.98	4459.17	30.04	TRUE	132	1	26
DGKQ	BS_VNWKNRY4	3.6186049166247428e-9	3.953025462542767e-5	-7.05	-1.81	164	223.45	782.57	36.49	TRUE	59	2	15
ARHGEF39	BS_00FD2KMP	2.3826124337773837e-9	3.956613065093172e-5	4.46	1.75	179	260.25	76.05	18.38	TRUE	28	1	9.5
RMI1	BS_00FD2KMP	2.414592675271769e-9	3.956613065093172e-5	5.04	1.27	1908	1256.67	520.13	33.62	TRUE	28	2	9.5
SPI1	BS_9XWJ88Q1	2.4149739733190235e-10	3.957237869786283e-5	4.18	0.84	4839	1808.72	1006.92	97.13	TRUE	1	2	1
ADI1	BS_WQ1YRTAT	9.69068029974846e-10	3.9698488979419935e-5	5.06	1.51	9299	5512.49	1933.71	22.82	TRUE	9	2	4
SERPINB1	BS_46BZ2NNN	1.454478699976504e-9	3.972243080004545e-5	4.45	1.83	3640	3057.39	859.29	13.94	TRUE	20	2	6
SLC25A19	BS_TK84K675	1.4563283304230877e-9	3.97729449928083e-5	4.93	1.28	3157	688.11	281.88	33.57	TRUE	15	1	6
NDUFS8	BS_0WQJP6ZG	9.74238150764174e-10	3.991028627004228e-5	5.73	0.72	1278	3480.26	2106.09	143.34	TRUE	15	2	4
ATP23	BS_MG78HQDM	4.873679705004673e-9	3.993067856409889e-5	4.4	2.1	1150	467.1	108.11	9.19	TRUE	60	3	20
IKZF1	BS_N5DVEJXT	1.950914322329911e-9	3.9960223807412575e-5	4.86	1.73	1627	2462.27	737.39	15.99	TRUE	37	5	8
DNAH1	BS_3F4FQJMR	9.785592752852693e-10	4.008730388787026e-5	-7.58	-2.53	259	201.42	1166.41	21.29	TRUE	12	5	4
ALYREF	BS_WWKNJSJ5	1.7216004144403679e-9	4.030083276810063e-5	5.37	0.77	5199	3280.88	1921.38	107.28	TRUE	29	2	7
MED9	BS_4B0BAVTX	1.2065008260141761e-8	4.0346999733449606e-5	-6.61	-1.43	811	402.09	1082.44	47.32	TRUE	189	4	49
ZIM2	BS_15ETQ0E4	2.217599940852581e-9	4.037573058265917e-5	3.28	2.8	1790	1244.9	177.53	4.29	TRUE	42	7	9
TCF25	BS_M0XGZ53Z	5.190601082914579e-9	4.050214836030178e-5	5.69	0.72	1049	7885.12	4800.83	136.3	TRUE	114	3	21
NUFIP2	BS_X2QTK3QD	2.3632068045475573e-9	4.05980666507086e-5	-6.58	-1	5023	4232.08	8450.77	95.08	TRUE	75	2	9.5
GOSR1	BS_X2QTK3QD	2.477568383672303e-9	4.05980666507086e-5	-6.45	-0.86	1959	1669.08	3021.7	128.97	TRUE	75	6	9.5
SNX20	BS_77317DY4	1.2388006405047482e-9	4.059860571485585e-5	4.31	1.45	348	364.58	133.16	29.21	TRUE	24	1	5
MAPK9	BS_JFB984RG	3.737779275921098e-9	4.0832135564726604e-5	-6.61	-1.1	881	886.52	1894.15	81.81	TRUE	119	2	15
AP3D1	BS_PXCPK5XS	1.0734001026471947e-8	4.0904668630908385e-5	-6.08	-0.72	6150	5547.14	9116.44	160.01	TRUE	168	4	43
NSD3	BS_TYAYZ9ZW	2.746088512541213e-9	4.090736898455791e-5	-6.45	-0.87	3930	4183.24	7609.48	123.07	TRUE	55	5	10.5
AK8	BS_TYAYZ9ZW	2.514309626068004e-9	4.090736898455791e-5	4.37	1.79	936	378.92	109.42	14.77	TRUE	55	2	10.5
TCF3	BS_PXCPK5XS	1.0987955450703766e-8	4.092078113606301e-5	5.08	0.9	25474	7145.19	3825.79	66.38	TRUE	168	3	44
NSUN6	BS_WJGFDRWK	4.282067303162866e-9	4.1274732711194315e-5	5.01	1.02	1015	879.54	432.54	57.28	TRUE	113	1	17
NEMP2	BS_RJC3WDD6	2.771006043671914e-9	4.1278555359466314e-5	-7.4	-2.26	49	59.3	288.03	28.4	TRUE	47	4	11
TAOK1	BS_X2QTK3QD	2.777218179853897e-9	4.1371095037564137e-5	-6.44	-0.88	6641	7489.27	13828.74	117.15	TRUE	75	6	11
ZDHHC15	BS_R439VVPK	4.8004278557390575e-9	4.140054403502324e-5	-6.91	-3.08	47	63.14	542.73	15.4	TRUE	145	5	19
SPTBN4	BS_1EN5V3XW	7.084004484718662e-9	4.1457250717485e-5	-7.4	-3.23	75	144.92	1374.14	13.53	TRUE	120	4	28
NANOS3	BS_VPNXJE2S	3.796414536084709e-9	4.1472677104270444e-5	4.25	2.24	539	303.66	63.95	8.01	TRUE	101	2	15
STS	BS_QBR4WCQ2	3.2916229918435847e-9	4.14902867891772e-5	4.11	1.97	22463	4299.2	1097.15	10.98	TRUE	79	4	13
GPR55	BS_4C4MZ4NT	7.6010769236565e-10	4.1517727569423345e-5	3.97	3.27	3595	169.16	17.51	2.82	TRUE	4	1	3
MBIP	BS_KSKZ9J7J	2.0293481568849643e-9	4.156676979819211e-5	-7.78	-2.37	36	94.76	502.57	28.03	TRUE	65	5	8
ZNF43	BS_6NRTJSYK	3.80951830511709e-9	4.1615824902479366e-5	-7.77	-2.68	12	192.89	1321.07	30.16	TRUE	74	7	15
TAOK1	BS_SD8YBRBR	3.302485993413021e-9	4.1627212874462184e-5	-6.46	-0.89	2940	7475.42	13828.74	117.15	TRUE	38	6	13
ASXL2	BS_YEW22W35	3.567272214001071e-9	4.175302228347857e-5	5.33	0.84	9747	8243.21	4600.42	83.84	TRUE	81	1	14
ID2	BS_ZQKGJD70	5.109769588655865e-10	4.186499305067269e-5	4.53	2.4	97822	12131.71	2302.6	7.14	TRUE	17	2	2
USP5	BS_49FQXT2E	6.147076893747651e-9	4.196981993245997e-5	5.3	0.81	19934	7829.82	4479.37	88.51	TRUE	93	4	24
RPL30	BS_HZE3KYZ1	1.0247535834569038e-9	4.19796831400381e-5	-6.59	-0.8	6620	6568.67	11462.15	147.27	TRUE	26	4	4
NFIA	BS_H4B5Y6S0	1.2838258768895004e-9	4.2074195700390515e-5	-7.59	-2.8	1356	2026.64	14164.1	17.53	TRUE	12	2	5
FBXO16	BS_N0877CX1	5.91449471090984e-9	4.213757258426431e-5	-8.28	-3.27	6	10.91	121.15	22.36	TRUE	153	1	23
DCAF8	BS_QW60M0FE	2.83053980793014e-9	4.216540574700071e-5	-6.41	-0.79	4244	2987.9	5165.96	144.74	TRUE	84	2	11
RPL10A	BS_MG78HQDM	5.409837632169171e-9	4.2212846428226535e-5	5.42	0.72	3525	20688.72	12569.04	119.27	TRUE	60	2	21
ZCCHC6	BS_49F4RAA4	1.8033435855862221e-9	4.2214353375235336e-5	5.39	0.99	17848	3697.45	1856.46	59.31	TRUE	59	5	7
TEX10	BS_M0XGZ53Z	5.682798915242604e-9	4.2327177552581846e-5	-6.83	-1.21	263	400.79	928.19	74.5	TRUE	114	4	22
LGALS8	BS_6VPKXXMR	4.119079700875494e-9	4.2411610475381575e-5	-6.92	-2.19	245	413.23	1886.51	25.09	TRUE	90	4	15
BLVRA	BS_6VPKXXMR	4.1411889336891435e-9	4.2411610475381575e-5	-7.24	-2.16	93	233.16	1050.78	27.33	TRUE	90	6	15
TBCE	BS_6VPKXXMR	3.71535940354505e-9	4.2411610475381575e-5	-6.8	-1.1	176	260.98	560.32	105.45	TRUE	90	3	15
RASIP1	BS_2A5R9MEJ	2.588997307614224e-10	4.242396938292928e-5	4.96	1.92	2703	1434.93	377.17	13.49	TRUE	5	2	1
CSNK1G3	BS_D0RDN4K5	3.3675174225517443e-9	4.24469217694242e-5	5.27	0.87	3687	3205.74	1753.42	79.56	TRUE	100	2	13
PCDHGA8	BS_PXCPK5XS	1.1670023766367019e-8	4.2495107147496725e-5	4.02	2.56	3725	2912.32	493.22	5.02	TRUE	168	3	45
GCNT1	BS_K25F4J3V	5.190673127222631e-9	4.2527846046508745e-5	3.91	2.75	737	1770.42	260.26	4.32	TRUE	131	3	20
NDUFC2	BS_KRS4EV4X	1.5580378427558083e-9	4.255067495572087e-5	-7.46	-1.8	1357	738.65	2582.46	35.11	TRUE	26	5	5
MRPL46	BS_KRS4EV4X	1.334718479131642e-9	4.255067495572087e-5	5.76	0.79	522	1101.31	634.74	138.6	TRUE	26	2	5
ZNF726	BS_KRS4EV4X	1.2159177818096283e-9	4.255067495572087e-5	-8.68	-6.01	2	1.57	150.7	7.61	TRUE	26	6	5
FAF2	BS_4QW2S1Q8	4.526149451076196e-9	4.262863889927039e-5	5.32	0.7	9820	5234.28	3222.41	125.12	TRUE	71	7	17.5
CNOT6	BS_4QW2S1Q8	4.6826777243381355e-9	4.262863889927039e-5	5.26	0.81	5750	3983.76	2272.02	90.95	TRUE	71	4	17.5
RIC3	BS_9XVACXP0	1.0431856034356492e-9	4.273476257652892e-5	-8.09	-5.31	27	20.16	832.32	7.47	TRUE	22	7	4
RNF122	BS_49FQXT2E	6.531291550703006e-9	4.280936283141104e-5	4.5	2	3719	1920	478.13	10.17	TRUE	93	3	25
ATP11C	BS_74FS6GMW	4.444075053491212e-9	4.2836321102625075e-5	-7.49	-2.95	141	125.05	972.52	15.63	TRUE	73	7	17
VPS4A	BS_GR46VD0Q	2.6143214111161686e-9	4.2838936593770705e-5	5.47	0.65	6469	4520.56	2878.74	152.67	TRUE	83	5	10
SEC13	BS_FYRDYBMZ	3.405188606294278e-9	4.292175993316243e-5	-6.42	-0.71	1325	1701.31	2787.94	186.44	TRUE	71	6	12.5
ZNF883	BS_FYRDYBMZ	3.2063286568750447e-9	4.292175993316243e-5	-8.18	-3.84	13	32.15	494.99	12.44	TRUE	71	2	12.5
ZNF544	BS_45J79YTF	7.877612019144085e-10	4.30281857417523e-5	-6.43	-2.19	206	322.84	1482.29	27.51	TRUE	30	7	3
SUOX	BS_B9V8RGTA	9.456686321761286e-9	4.304435305239914e-5	-7.04	-1.26	146	534.44	1287.46	73.66	TRUE	111	2	36
RBAK	BS_T1YHK6B7	6.3102645564724e-9	4.308400102017712e-5	-6.46	-1.08	558	741.12	1573.46	83.74	TRUE	92	1	24
SEPT8	BS_40MP5BWR	1.3181115655092928e-9	4.319782375515979e-5	-7.24	-1.95	863	1510.01	5844.03	31.29	TRUE	22	3	5
ARL8A	BS_A3QZB9Y2	5.2732799633699736e-9	4.320465437636462e-5	-6.46	-1	1898	1664.44	3332.8	92.25	TRUE	105	2	20
PIP5KL1	BS_D5P6EZ1M	2.639622923865336e-10	4.325353362678253e-5	4.16	2.36	649	267.85	51.86	8.01	TRUE	8	1	1
FAM234A	BS_RWJZFTP9	1.0577173670007608e-9	4.333006552523531e-5	-6.79	-1.21	2670	1473.91	3395.83	71.45	TRUE	12	1	3
UPK3B	BS_RWJZFTP9	9.223236915331919e-10	4.333006552523531e-5	3.86	3.02	1506	199.56	24.58	3.6	TRUE	12	2	3
SLC4A5	BS_RWJZFTP9	6.173642254343342e-10	4.333006552523531e-5	4.45	2.32	3392	1206.9	240.9	7.79	TRUE	12	3	3
SMC6	BS_B53Z0T1Q	1.3227321477906193e-9	4.3349251831703394e-5	5.3	1.13	5152	2428.32	1108.33	45.11	TRUE	21	4	5
ZNF780A	BS_X4DD4KSZ	7.164741979734454e-9	4.348269895137305e-5	5.09	0.89	4391	2140.73	1154.68	71.81	TRUE	65	2	27
IPCEF1	BS_1607397Q	5.317890638929834e-10	4.3570155323109e-5	-9.89	-6.61	59	3.52	350	5.7	TRUE	5	2	2
GABPA	BS_Z45HD492	7.9905538352253e-10	4.364508353115135e-5	5.44	0.8	6657	2768.76	1584.65	101	TRUE	12	2	3
USP15	BS_SD8YBRBR	3.734673309744482e-9	4.371236299580787e-5	5.25	0.71	7051	2825.88	1721.19	121.43	TRUE	38	3	14
ATG5	BS_NNPEC7W1	2.6375639487996006e-9	4.385706709321271e-5	-7.62	-0.95	149	437.96	849.2	182.03	TRUE	34	2	10
NUDT12	BS_NNPEC7W1	2.9441000760494703e-9	4.385706709321271e-5	-8.36	-2.85	16	76.01	575.22	22.7	TRUE	34	3	10
WDR73	BS_NNPEC7W1	2.7566274408407877e-9	4.385706709321271e-5	5.36	0.81	3230	2676.5	1526.82	94.77	TRUE	34	3	10
