geneID	sampleID	pValue	padjust	zScore	l2fc	rawcounts	normcounts	meanCorrected	theta	aberrant	AberrantBySample	AberrantByGene	padj_rank
DHDDS	BS_52MPKTJH	9.177805080767907e-7	0.010529050569789382	4.34	1.08	6060	3245.41	1538.49	32.37	TRUE	31	2	13.5
MTHFD1L	BS_52MPKTJH	8.79679443837768e-7	0.010529050569789382	4.14	1.38	3646	3123.04	1205.56	18.32	TRUE	31	1	13.5
EEF2K	BS_ECNBQ2RA	1.3276319761189687e-7	0.010661691836039194	4.37	1.59	5651	7839.6	2597.59	14.91	TRUE	3	1	2
GPD2	BS_1EN5V3XW	1.204698755222697e-6	0.010749403712341113	-5.98	-2.74	138	371.91	2552.35	12.01	TRUE	31	1	18
MDM4	BS_JRYJGYC4	1.2401652424409513e-6	0.01083731487393645	4.24	2	54298	22287.75	5646.6	6.96	TRUE	23	2	18.5
PIK3C2B	BS_JRYJGYC4	1.2820261253105409e-6	0.01083731487393645	3.86	2.08	7390	8298.64	1980.86	6.28	TRUE	23	2	18.5
CEBPZOS	BS_WAXJY4XQ	1.3588494838447617e-7	0.010912387400207915	-6.33	-3.3	97	118.98	1203.31	10.72	TRUE	3	2	2
STK17A	BS_4QW2S1Q8	8.284761385010322e-7	0.011088611705018436	3.91	1.82	38179	7269.44	2077.57	9.17	TRUE	15	1	12
ACOT9	BS_8ZD6J47V	3.4592694643757835e-6	0.011104895450447837	-5.59	-2.45	38	175.34	991.45	14.4	TRUE	62	2	50.5
LRRC34	BS_8ZD6J47V	3.5261942496006074e-6	0.011104895450447837	-7.16	-6.28	0	0	198.5	4.62	TRUE	62	1	50.5
PAQR3	BS_WH8G4VFB	2.0826411932709435e-7	0.011149916546705213	4.21	1.73	10873	4244.29	1282.59	11.68	TRUE	4	1	3
CRAT	BS_R7NTZR4C	8.37602192445098e-7	0.011210757973187234	-5.82	-2.04	708	586.23	2412.52	19.4	TRUE	16	1	12
LANCL2	BS_YA0KMBRT	2.404984339312538e-6	0.011360874256029033	3.77	2.23	36802	9094.36	1966.92	4.89	TRUE	48	2	34
ALPK3	BS_49FQXT2E	7.397319839388262e-8	0.011417129288878372	3.98	2.51	24964	5789.69	1012.42	4.65	TRUE	8	1	2
LPCAT3	BS_49FQXT2E	1.4665802907231008e-7	0.011417129288878372	4.4	1.72	10225	2931.81	901.99	12.13	TRUE	8	1	2
PYROXD1	BS_49FQXT2E	2.1325526219247443e-7	0.011417129288878372	4.35	1.57	3367	1550.17	523.31	14.84	TRUE	8	1	2
RAB3D	BS_A0DYVX9J	4.4844376167245705e-6	0.011432622270801678	-5.83	-2.69	29	170.13	1123.51	12.25	TRUE	75	1	63
SHKBP1	BS_Q13FQ8FV	1.570176430278482e-6	0.011463155677975683	4.31	1.37	462	2843.25	1108.08	18.98	TRUE	35	2	22
CGGBP1	BS_6VPKXXMR	1.2147157106630883e-6	0.011476359508944722	4.41	0.84	8934	6292.38	3510.18	55.71	TRUE	23	1	17
DSP	BS_BYCX6VK1	7.17389983044182e-8	0.011522155330782819	3.18	3.31	34896	4938.55	519.37	2.04	TRUE	3	1	1
TCAP	BS_R7NTZR4C	9.381222151750862e-7	0.011590294880893255	3.9	1.9	1531	454.64	127.28	8.32	TRUE	16	1	13
HIST1H2AG	BS_RJC3WDD6	4.349374808451645e-7	0.011642707899293142	-6.94	-6.04	18	21.85	1521.84	4.38	TRUE	13	1	6
POU3F3	BS_JTWNJ8T7	1.4622605300489538e-7	0.011742840964827925	-6.69	-4.47	46	250.43	5500.92	6.98	TRUE	4	2	2
NPC2	BS_51RA1PGE	7.328182874849355e-7	0.011769952657841426	4.15	1.5	20793	5927.1	2078.08	15.15	TRUE	11	1	10
NARS2	BS_T1YHK6B7	9.527151614626128e-7	0.011770587542038587	4.06	2	3176	2657.09	682.59	7.14	TRUE	18	2	13
SEMA4A	BS_5965SFPZ	3.6711592993259733e-7	0.01179265634889038	3.71	2.45	6539	2168.34	399.95	4.43	TRUE	8	1	5
PHKA2	BS_8PNA0V6R	2.9397019965886046e-7	0.011803797039085582	-6.17	-2.27	314	283.05	1376.74	17.81	TRUE	9	1	4
POP1	BS_J9CBGP57	2.956454607236255e-7	0.011871063862793959	4.39	1.36	1114	1054.07	409.54	21.07	TRUE	4	1	4
PLIN3	BS_MN5XVP5A	5.190721434902013e-7	0.011909899589456121	-6.49	-3.37	372	216.08	2252.59	9.28	TRUE	10	1	7
CYP51A1	BS_84XCR9GG	2.6117462230562853e-6	0.011985091344177988	3.72	1.87	131545	15544.65	4421.55	7.81	TRUE	55	1	35
PHB2	BS_Z3RCA1T9	1.156505626408366e-6	0.012001918167738136	4.33	1.25	41075	10784.79	4577.48	22.47	TRUE	30	1	16
GTPBP6	BS_Z3RCA1T9	1.217638650984574e-6	0.012001918167738136	3.47	1.82	11893	3278.2	922.69	8.86	TRUE	30	2	16
PLCXD1	BS_Z3RCA1T9	1.270343486981337e-6	0.012001918167738136	3.56	2.09	8977	2416.33	568.72	6.22	TRUE	30	1	16
GNAS	BS_FYRDYBMZ	6.032319278821561e-7	0.01211079771432653	4.18	1.6	409715	145199.96	48286.23	13.06	TRUE	12	1	8
MTR	BS_6VPKXXMR	1.4802079428948982e-6	0.01218444780449595	-5.52	-1.46	924	1481.7	4053.94	32.2	TRUE	23	1	19
LGALS8	BS_6VPKXXMR	1.5172509921850193e-6	0.01218444780449595	-5.6	-2.65	245	315.41	1984.48	12.33	TRUE	23	2	19
BLVRA	BS_6VPKXXMR	1.4954425622682517e-6	0.01218444780449595	-5.96	-2.5	93	192.67	1094.53	13.93	TRUE	23	1	19
GCN1	BS_BMMY0H73	5.843779600886441e-7	0.012202312768290185	4.5	0.9	11511	12461.63	6660.89	50.53	TRUE	13	1	7.5
RAB35	BS_BMMY0H73	6.07790240532976e-7	0.012202312768290185	4.47	0.84	8022	4052.46	2251.83	59.02	TRUE	13	1	7.5
TIMM50	BS_X4DD4KSZ	1.9793005090901377e-6	0.012226912542506687	4.16	1.2	10087	4447.58	1954.65	23.87	TRUE	33	2	26
GPR83	BS_BYCX6VK1	1.5445174002430396e-7	0.012403413636457998	3.21	3.44	439	418.77	40.11	1.71	TRUE	3	1	2
ARHGEF33	BS_PKW05VZV	2.3187049961264846e-7	0.01241374044015431	3.89	2.39	2078	411.66	78.99	4.95	TRUE	3	1	3
LRRC4B	BS_4PWDGEB0	1.1609143910720486e-6	0.012430464373935454	3.63	1.71	83682	15680.71	4844.41	10.57	TRUE	21	1	15
SPRTN	BS_VVTHDRBD	2.4096972166629893e-6	0.01248473129376308	-5.47	-1.44	226	267.35	726.85	33.78	TRUE	36	1	31
FBXL14	BS_Z3RCA1T9	1.400707307683183e-6	0.012498367967790905	4.14	1.66	7045	2850.85	913.25	11.13	TRUE	30	2	18
GLIS3	BS_AWH9757B	8.573267910699839e-7	0.012517918729924573	3.57	2.31	29230	23664.34	4757.14	4.86	TRUE	13	1	11
MARC1	BS_1EN5V3XW	1.559323643171986e-6	0.012551483564562161	-5.96	-4.68	22	28.24	746.2	5.6	TRUE	31	2	19.5
MPPED2	BS_1EN5V3XW	1.562955596945389e-6	0.012551483564562161	-6.67	-5.36	44	15.7	646.24	4.58	TRUE	31	1	19.5
HFM1	BS_84XCR9GG	2.8293646405860824e-6	0.012623065575202855	-6.78	-5.91	2	1.84	165.4	4.34	TRUE	55	1	36
NOVA2	BS_0RQ4P069	3.9484393057211064e-7	0.012683347152865104	-6.36	-2.79	40	570.33	4022.01	13.71	TRUE	6	1	5
SLC25A33	BS_Z8F3GM85	1.1063554693502954e-6	0.012692438532348594	-6.02	-2.53	115	136.06	794.82	13.89	TRUE	22	1	14
MAGIX	BS_1EN5V3XW	1.6619264894678792e-6	0.012710742853283422	-5.39	-2.83	13	10.69	81.03	14.04	TRUE	31	1	21
MAP2K5	BS_49FQXT2E	3.3148356247424766e-7	0.012729053066960943	4.38	1.35	4720	2410.65	948.98	20.74	TRUE	8	1	4.5
INTS13	BS_49FQXT2E	3.962667965202303e-7	0.012729053066960943	4.35	1.36	3635	2451.51	949.83	20.12	TRUE	8	1	4.5
RAE1	BS_4B0BAVTX	2.7035288296756637e-6	0.012771164693020096	4.21	0.87	3107	2183.66	1187.2	48.47	TRUE	54	1	34
MOV10	BS_4PWDGEB0	1.275921178221159e-6	0.012808028367391323	4	1.56	9972	5626.53	1918.03	13.1	TRUE	21	1	16
L3MBTL1	BS_23QW0BBA	7.195780761222048e-7	0.01284144307322278	-6.02	-2.77	46	113.34	774.51	13.05	TRUE	14	1	9
VILL	BS_8ZD6J47V	4.1657675431223985e-6	0.012866786823993828	-6.71	-5.65	4	5.36	331.81	4.27	TRUE	62	1	52
MAP2K6	BS_JJVH7WR0	1.1244654710367515e-6	0.012900201850372463	3.71	1.89	1581	1483.94	402.52	8.19	TRUE	18	1	14
ZNF737	BS_FYRDYBMZ	7.286202950827438e-7	0.013002808662156674	-6.49	-2.58	24	107.91	665.95	16.2	TRUE	12	1	9
ST7L	BS_4PWDGEB0	1.3794154215007026e-6	0.01303240515485137	4.21	0.97	2019	1475.25	758.15	40.88	TRUE	21	1	17
GREB1	BS_8ZE4Z9G5	1.5462787076817566e-6	0.013071113690410651	-7.07	-6.87	6	9.37	1264.55	3.46	TRUE	26	1	19
CD226	BS_5965SFPZ	4.917115539961485e-7	0.013162475633877787	3.98	2.08	697	523.09	126.04	6.93	TRUE	8	1	6
UPP1	BS_YA0KMBRT	2.873007502003356e-6	0.01318399813888686	3.46	2.42	30031	3761.03	704.12	3.88	TRUE	48	1	35
SPIN2B	BS_JJVH7WR0	1.2366572820462643e-6	0.013241479652128721	4.26	1.16	402	577.98	258.48	30.19	TRUE	18	1	15
RHNO1	BS_Z3RCA1T9	1.5721167460168946e-6	0.013289529642811703	4.08	1.54	10821	2579.42	898.13	13.17	TRUE	30	1	19
AKAP17A	BS_Z3RCA1T9	1.6625068189825662e-6	0.013350940394732985	3.99	1.34	6794	2245.74	882.24	18.43	TRUE	30	1	20
C11orf58	BS_GWSJ4Z9H	1.422133607493763e-6	0.013435996921816096	-5.46	-1.54	3591	1398.52	4077.57	29.24	TRUE	17	1	17
TCF12	BS_XM1AHBDJ	5.929786278329123e-7	0.01360565386671877	-6.24	-2.8	231	1778.8	12420.24	12.2	TRUE	9	1	7
LRP1B	BS_9XVACXP0	7.673535212394088e-7	0.013694033888769339	-6.73	-7.82	10	16.65	4023.94	3.06	TRUE	10	2	9
MT-CO1	BS_E7NVYA6G	6.824949484414316e-7	0.013702123312078075	3.72	2.18	71007	1983101.02	434750.59	5.78	TRUE	16	1	8
RNF150	BS_84XCR9GG	3.1666435834097028e-6	0.013745985393616683	-6.15	-3.29	42	195.75	1960.51	8.71	TRUE	55	1	37
MARC1	BS_8ZE4Z9G5	1.7834321656362675e-6	0.014123336054615862	-6.7	-5.24	2	13.46	746.2	5.6	TRUE	26	2	20.5
MGAT3	BS_8ZE4Z9G5	1.8466227017376584e-6	0.014123336054615862	-6.48	-3.93	13	132.52	2147.91	7.45	TRUE	26	1	20.5
TSPAN9	BS_52MPKTJH	1.3216646829365493e-6	0.014151694459020503	3.84	2.25	20195	7768.99	1675.17	5.05	TRUE	31	2	15
PLA2G16	BS_A0DYVX9J	5.6561235428696945e-6	0.0141944095025414	-6.08	-3.37	20	186.29	1997.37	8.33	TRUE	75	1	64
JMJD7	BS_ECNBQ2RA	2.65507466376842e-7	0.014214575713733106	-7.78	-5.55	0	0	192.77	8.56	TRUE	3	1	3
ZNF791	BS_E7NVYA6G	7.96660379523367e-7	0.014217038083583834	4.41	1.03	2630	3728.13	1838.17	37.29	TRUE	16	1	9
PIGH	BS_A0DYVX9J	5.764789409826562e-6	0.014244542577785633	-5.26	-1.52	101	189.83	547.98	30.4	TRUE	75	1	65
SHKBP1	BS_DFGS950G	2.6655741300997885e-7	0.014270787111912469	4.46	1.42	1865	2938.34	1108.08	18.98	TRUE	4	2	3
AFF1	BS_B4R7X1KE	1.333227288329713e-6	0.014275500792644181	4.08	1.39	19447	12133.88	4493.06	17.16	TRUE	29	1	14.5
IFNAR2	BS_B4R7X1KE	1.2655215943348037e-6	0.014275500792644181	-5.9	-2.16	281	355.25	1609.18	17.22	TRUE	29	2	14.5
C12orf57	BS_49FQXT2E	5.34242176653879e-7	0.014300964814936187	4.25	1.52	18226	6688.01	2335.99	15	TRUE	8	1	6
RIMS3	BS_VVTHDRBD	2.8686869040957512e-6	0.01439831232210088	3.31	2.58	30293	10168.88	1731.34	3.2	TRUE	36	1	32
PSMD8	BS_X4DD4KSZ	2.5132977827558286e-6	0.014416649307048435	4.21	0.91	17602	6663.94	3542.41	43.43	TRUE	33	2	27.5
ZNF546	BS_X4DD4KSZ	2.505077897624578e-6	0.014416649307048435	4.08	1.22	2148	1022.59	441.74	22.67	TRUE	33	1	27.5
TUBB8	BS_Z8F3GM85	1.354648842027863e-6	0.014504871590462704	3.11	3.39	899	132.46	12.98	1.49	TRUE	22	1	15
FAM227A	BS_4KNBXM3C	1.916964026049415e-6	0.014661320430550817	3.82	1.87	1558	1156.83	319.7	8.01	TRUE	21	1	21
ATG5	BS_NNPEC7W1	2.407349445544125e-7	0.014740057268990423	-5.97	-1.5	149	289.96	813.31	39.7	TRUE	3	1	2.5
NUDT12	BS_NNPEC7W1	2.7532269260475816e-7	0.014740057268990423	-6.52	-3.41	16	49.56	554.57	10.97	TRUE	3	1	2.5
GTPBP6	BS_WBVSK3MP	5.508889998287489e-7	0.014746578513943173	-6.92	-3.91	8	55.05	922.69	8.86	TRUE	16	2	5
TMEM178B	BS_WBVSK3MP	4.0888874999063306e-7	0.014746578513943173	-6.37	-3.34	113	397.01	4081.8	9.73	TRUE	16	1	5
CMC1	BS_WBVSK3MP	5.2864018974702e-7	0.014746578513943173	4.08	1.52	1884	982.41	344.03	15.27	TRUE	16	1	5
C17orf100	BS_4B0BAVTX	3.2187035615834866e-6	0.014770369285828484	3.83	1.47	1047	743.87	269.74	14.15	TRUE	54	1	35
GSK3A	BS_Q13FQ8FV	2.132705589117325e-6	0.014838706872971192	4.39	0.91	657	5000.84	2659.09	49.59	TRUE	35	1	23.5
CEP89	BS_Q13FQ8FV	2.2173225823939985e-6	0.014838706872971192	4.31	1.15	453	3681.18	1672.29	28.71	TRUE	35	1	23.5
IL10RB	BS_G5NHSFD4	1.8517675804509356e-7	0.014870819360987303	4.35	1.52	2697	2665.56	932.73	16.25	TRUE	2	1	2
PTGFRN	BS_B4R7X1KE	1.573972838709983e-6	0.01500552606175855	-6.55	-4.68	136	190.83	4881.51	5.42	TRUE	29	1	16.5
ALOX5AP	BS_B4R7X1KE	1.5882604792727156e-6	0.01500552606175855	-6.56	-3.94	8	27.34	464.59	7.92	TRUE	29	1	16.5
NOP2	BS_Z3RCA1T9	1.9988873829618726e-6	0.015287886485061098	4.19	1.36	11494	3842.44	1499.06	17.54	TRUE	30	1	21
FIP1L1	BS_B1C6GZ84	1.05475984604851e-6	0.01540065955007022	3.98	2.28	37212	12723.27	2687.57	4.98	TRUE	12	1	11
BCAP29	BS_JVW2JJ39	3.844841000117391e-7	0.015438205255364771	-5.98	-1.78	159	516.13	1779.48	27.25	TRUE	4	1	4
RIN3	BS_8ZD6J47V	5.098450952586958e-6	0.01545043792409725	-5.85	-2.69	28	211.13	1424.67	12.06	TRUE	62	1	53
FCGRT	BS_HJRTC9JQ	1.649200733328429e-6	0.015581275809597096	4.08	1.24	47101	7662.67	3223.39	22.21	TRUE	24	1	17
GLA	BS_4B0BAVTX	3.627535635963805e-6	0.015746657479238965	-5.47	-1.93	160	114.48	444.55	19.45	TRUE	54	1	36.5
CNTLN	BS_4B0BAVTX	3.5720015453577086e-6	0.015746657479238965	-5.55	-2.61	140	155.39	949.53	11.9	TRUE	54	1	36.5
GABRR2	BS_CXVGG342	9.821070685326668e-8	0.01577383356689026	3.41	3.2	2331	225.3	25	2.23	TRUE	1	1	1
CHIC2	BS_H1ZS5FMZ	1.9998037014696045e-6	0.016059639403961486	3.63	2.64	16369	5471.75	902.24	3.12	TRUE	23	1	20
STOM	BS_BWBDH9GM	1.4463093404437189e-6	0.01607382352892491	-6.81	-4.63	31	97.7	2584.7	5.67	TRUE	26	1	14.5
SLC35G2	BS_BWBDH9GM	1.5011774695568846e-6	0.01607382352892491	-6.42	-5.21	9	12.44	508.82	5.01	TRUE	26	1	14.5
CDCA2	BS_JS95PE0J	1.3097697746014647e-6	0.01618191922987224	3.79	1.62	1059	1162.4	372.71	12.13	TRUE	16	1	13
PICK1	BS_A0DYVX9J	6.667328001078077e-6	0.016225059672419374	-5.83	-2.44	22	115.72	635.48	14.81	TRUE	75	1	66
SLC7A5	BS_1EN5V3XW	2.3268537223732194e-6	0.016248739030961242	-6.23	-3.56	512	778.19	9293.51	7.63	TRUE	31	1	22.5
SYN2	BS_1EN5V3XW	2.2943800250190827e-6	0.016248739030961242	-7.52	-7.92	0	0	463.48	3.14	TRUE	31	1	22.5
RAN	BS_BMMY0H73	9.111859322034634e-7	0.016260837657212132	4.38	0.99	25991	14155.38	7144.77	39.74	TRUE	13	1	9
ASB7	BS_TM9MH0RP	6.091641623815322e-7	0.01630652844989136	4.38	1.24	3698	2227.08	950.65	24.39	TRUE	6	1	6
TMEM168	BS_84XCR9GG	3.858478630161354e-6	0.016308383668579587	3.38	1.39	14212	3184.28	1229.16	15.76	TRUE	55	2	38
SH3PXD2A	BS_AWH9757B	1.2457292288274042e-6	0.016337819033464387	3.62	2.47	120498	29845.5	5471.28	3.9	TRUE	13	1	12.5
SHISA2	BS_AWH9757B	1.3223883551116405e-6	0.016337819033464387	2.98	3.66	4889	839.27	62.91	1.17	TRUE	13	1	12.5
DYNC2H1	BS_2HNXVFAS	1.6396618726662875e-6	0.016459351985456	4.08	1.34	8869	6304.13	2453.87	18.58	TRUE	24	1	16
ALG10B	BS_RJC3WDD6	7.183915272096138e-7	0.016483201925367914	-6	-2.25	254	187.62	897.02	16.95	TRUE	13	1	7
STRN	BS_Z3RCA1T9	2.2773004711342805e-6	0.016625551958839243	4.13	1.19	33002	5909.07	2622.46	23.79	TRUE	30	1	22
MAOB	BS_8ZE4Z9G5	2.280556873268841e-6	0.016649325494028495	-7.36	-8.5	5	8.13	3532.92	2.57	TRUE	26	1	22
CYP27A1	BS_8ZD6J47V	5.622885467293615e-6	0.01672414387252677	-6.21	-4.07	31	76.69	1320.68	6.06	TRUE	62	1	54
CCDC90B	BS_W60RQAKK	3.153445317824813e-7	0.016882721921543543	4.45	1.17	5252	3473.54	1538.97	29.13	TRUE	7	1	3
FAM135B	BS_YA0KMBRT	3.811881228197902e-6	0.01700651305886812	-6.48	-6.99	16	6.52	891.19	3.08	TRUE	48	1	36
LONRF2	BS_84XCR9GG	4.146630412968708e-6	0.01701051560408586	-6.33	-6.06	15	62.75	4455.21	3.66	TRUE	55	1	39.5
CDK5RAP1	BS_84XCR9GG	4.2364204093606374e-6	0.01701051560408586	4.06	0.83	2580	1387.23	786.79	52.92	TRUE	55	1	39.5
CLIP4	BS_GG9W3J9Y	2.1266982190850493e-7	0.017078679519621887	-6.21	-2.96	98	174.45	1360.8	12.34	TRUE	2	2	2
PAF1	BS_Q13FQ8FV	2.768511588679591e-6	0.017102177719977563	4.26	1.22	431	4638.58	1997.17	24.34	TRUE	35	1	25.5
EID2	BS_Q13FQ8FV	2.7595191159694834e-6	0.017102177719977563	4.59	1.24	137	1506.23	634.82	28.92	TRUE	35	2	25.5
MEIS1	BS_1EN5V3XW	2.5570716390402224e-6	0.01711236642164122	-6.78	-8.06	6	4.72	1500.64	2.7	TRUE	31	1	24
SP6	BS_BYCX6VK1	3.237760778815034e-7	0.017334124859637468	3.51	3.19	9801	396.56	45.67	2.05	TRUE	3	1	3
EGFL8	BS_7327SDAQ	1.305785584898901e-6	0.017477086723525784	4.02	1.59	1598	1239.94	405.78	12.52	TRUE	16	1	12
HP1BP3	BS_Q13FQ8FV	3.0794112919937654e-6	0.01766396046399253	4.2	0.89	2324	18316.72	9869.75	46.44	TRUE	35	1	27.5
ZNF568	BS_Q13FQ8FV	2.9730781199701863e-6	0.01766396046399253	4.17	1.3	358	2248.22	913.32	20.89	TRUE	35	1	27.5
TTC3	BS_4B0BAVTX	4.40108494280491e-6	0.01768948180740833	-5.43	-2.01	3978	4425.97	17729.44	17.18	TRUE	54	1	39.5
COL7A1	BS_4B0BAVTX	4.515652881530879e-6	0.01768948180740833	3.46	2.2	10826	3392.29	750.77	4.81	TRUE	54	1	39.5
SCN5A	BS_4B0BAVTX	4.311546446751103e-6	0.01768948180740833	3.07	3.07	1773	1708.51	209.95	1.85	TRUE	54	1	39.5
PPP1R2P3	BS_4B0BAVTX	4.470129581981275e-6	0.01768948180740833	3.37	1.82	131	95.98	27.02	9.04	TRUE	54	1	39.5
PTPRO	BS_8ZD6J47V	6.073374138576838e-6	0.017735595032145564	-6.5	-5.77	6	20.01	1251.76	3.9	TRUE	62	1	55
CCDC171	BS_H1ZS5FMZ	2.353095018188383e-6	0.017996936612467956	3.56	1.8	1802	1389.15	396.25	8.73	TRUE	23	1	21
UMAD1	BS_45J79YTF	2.2558417910381024e-7	0.018115780908813963	4.43	1.36	689	1046.4	405.01	22.2	TRUE	4	1	2
CIC	BS_TXZ7KHTQ	2.2590458579316545e-7	0.018141511513722237	-5.79	-1.91	318	2173.72	8106.16	24.13	TRUE	2	2	2
FGFR1	BS_1D6PZNKN	3.4152446922894397e-7	0.018284327338113474	3.93	2.1	114527	33831.26	8050.48	6.8	TRUE	11	1	3
EMC3	BS_S6S7SK3P	4.634856309190408e-7	0.018610356846543	4.48	0.96	3545	2778.36	1430.16	45.44	TRUE	4	1	4
IMPA1	BS_5965SFPZ	8.131523184514353e-7	0.018657449807596663	4.13	1.35	4944	1682.53	670.48	19.47	TRUE	8	1	7
SFMBT2	BS_BWBDH9GM	1.8672690149397074e-6	0.018744131629072458	-7.11	-5.98	3	20.37	1719.43	4.29	TRUE	26	1	16
MFSD2A	BS_VVTHDRBD	3.875176069673657e-6	0.01886061791512884	3.5	2.28	16735	6371.33	1338.69	4.45	TRUE	36	1	33
NUDT9	BS_Z8YZ6QGS	5.933965526983716e-7	0.01886459243307565	4.29	1.27	4806	2392.51	991.34	23.05	TRUE	15	1	5.5
SLC50A1	BS_Z8YZ6QGS	7.047259435677175e-7	0.01886459243307565	4.24	1.2	1548	795.81	346.65	26.4	TRUE	15	1	5.5
COA4	BS_2HNXVFAS	2.0011401040073772e-6	0.018906319445575567	4.12	1.08	2395	2771.97	1295.79	30.47	TRUE	24	1	17
CAMK1D	BS_052PZFMK	9.470803390955813e-7	0.019014077133269795	-6.31	-3.16	134	355.82	3233.55	9.87	TRUE	15	1	8
MYD88	BS_8ZD6J47V	6.6314212308502134e-6	0.019019408473685627	-5.61	-2.58	53	207.99	1282.14	11.94	TRUE	62	1	56
KCNK13	BS_45J79YTF	3.557901725771427e-7	0.019048075804850805	3.79	2.27	761	496.25	104.96	5.62	TRUE	4	1	3
GARNL3	BS_WBVSK3MP	1.1865231136094642e-6	0.019057003779951495	3.66	1.84	4770	2884.1	816.82	8.7	TRUE	16	2	8.5
MRPL58	BS_WBVSK3MP	1.1163724843203542e-6	0.019057003779951495	-6.74	-1.85	22	133.14	501.91	37.63	TRUE	16	1	8.5
MAGEE1	BS_WBVSK3MP	1.0868915910363638e-6	0.019057003779951495	-6.81	-4.99	4	13.69	547.27	5.89	TRUE	16	1	8.5
SLC25A45	BS_WBVSK3MP	8.478965009098259e-7	0.019057003779951495	-6.85	-3.56	7	17.99	238.17	10.55	TRUE	16	1	8.5
NRIP1	BS_1EN5V3XW	2.9797726944882633e-6	0.019143508913034003	-5.7	-2.3	760	784.13	3927.95	14.39	TRUE	31	1	25
CPSF3	BS_FKASA3MN	4.788275356039564e-7	0.019226380951380465	4.29	1.48	5012	3938.98	1398.37	16.24	TRUE	7	2	4
SLC19A1	BS_E7NVYA6G	1.2083833113689649e-6	0.019408105133608234	4.14	1.4	711	2694.46	1029.62	17.8	TRUE	16	1	10
SNRPE	BS_JRYJGYC4	2.4389292897378393e-6	0.01958608482230821	4.21	1.87	3203	3596.02	995.39	7.86	TRUE	23	2	20
ZNF597	BS_JJVH7WR0	1.965915995199645e-6	0.01973437565283595	-5.64	-4.08	16	16.38	289.54	6.87	TRUE	18	1	16
UPRT	BS_6VPKXXMR	2.5877954925285072e-6	0.019791972310969963	4.06	1.07	1630	1055.19	503.5	30.81	TRUE	23	1	21
LAMTOR4	BS_84XCR9GG	5.0642595513443336e-06	0.019838576957033286	3.99	1.02	10853	3222.95	1592.35	31.62	TRUE	55	1	41
ZNF28	BS_JS95PE0J	1.73378908075247e-6	0.019890543270356748	-5.71	-2.27	204	192.15	927.66	15.7	TRUE	16	1	14
USP5	BS_Z3RCA1T9	2.861529436849218e-6	0.019982452958561436	4.18	1.2	25794	9512.64	4174.5	22.95	TRUE	30	1	23
LANCL2	BS_WAXJY4XQ	3.7349570825770945e-7	0.019995983902947028	3.98	2.36	27055	9966.9	1966.92	4.89	TRUE	3	2	3
ZNF217	BS_RJC3WDD6	9.977846147410461e-7	0.020032042524706504	-6.24	-4.27	155	108.65	2104.77	6.37	TRUE	13	2	8
DNTTIP2	BS_84XCR9GG	5.245404209985754e-6	0.020058944994614882	-4.93	-1.1	2174	982.03	2104.33	47.36	TRUE	55	1	42
ZNF217	BS_DS438CXE	6.719409126015523e-7	0.02027628852360789	-6.37	-4.35	204	102.36	2104.77	6.37	TRUE	7	2	5
CACNG7	BS_DS438CXE	6.755306528676735e-7	0.02027628852360789	-6.69	-6.03	42	32.02	2202.49	4.19	TRUE	7	2	5
TTLL9	BS_DS438CXE	7.574627764974809e-7	0.02027628852360789	-6.9	-4.32	7	6.8	154.22	7.32	TRUE	7	1	5
MYOM2	BS_1EN5V3XW	3.283621928864818e-6	0.020284215541046407	3.15	2.56	11840	1675.52	278.21	3.25	TRUE	31	1	26
WDR12	BS_YEW22W35	1.5177812514290596e-6	0.02031451018095053	-5.45	-1.43	678	534.07	1438.73	33.78	TRUE	13	1	12
RBM28	BS_49FQXT2E	8.85746514525697e-7	0.020323094163327858	4.28	1.08	9332	7261.56	3432.36	32.36	TRUE	8	1	7
ALG6	BS_WKESC3XN	2.550180456780898e-7	0.020479499323275703	4.24	1.46	653	834.64	301.5	18.37	TRUE	2	1	2
LGMN	BS_HJRTC9JQ	2.309949561795632e-6	0.020611443555693377	3.9	1.73	85515	7560	2312.02	9.53	TRUE	24	1	18
AIP	BS_23QW0BBA	1.3063187420107003e-6	0.02076573956733981	-5.26	-1.29	684	550.99	1334.72	41.2	TRUE	14	1	10.5
ZNF518B	BS_23QW0BBA	1.4222032633031567e-6	0.02076573956733981	-5.26	-2.4	372	533.15	2777.71	14.41	TRUE	14	2	10.5
TCEAL2	BS_YA0KMBRT	4.792851074241345e-6	0.02080513929810889	-6.25	-7.06	11	6.58	952.62	3	TRUE	48	1	37
SLC45A1	BS_52C576HH	3.906458678380637e-7	0.020914158616390094	-6.26	-2.95	75	61.84	486.58	11.94	TRUE	3	1	3
ILVBL	BS_FKASA3MN	6.527850553864941e-7	0.020969043291795234	-6.37	-3.29	24	157.56	1620.4	10.38	TRUE	7	2	5
C3orf35	BS_RJC3WDD6	1.1764399458240528e-6	0.020994506495774945	3.49	1.84	1078	129.69	36.85	8.89	TRUE	13	1	9
ZFP36L1	BS_KBEX4RT2	2.1013296769896044e-6	0.02109369338131563	-6.12	-3.15	1342	1476.91	13278.21	9.15	TRUE	30	1	15.5
NR6A1	BS_KBEX4RT2	2.1008552065474145e-6	0.02109369338131563	-6.66	-4.76	15	13.54	388.82	5.42	TRUE	30	1	15.5
